category,sample_id,split
wb_pants_straight_1500,wb_pants_straight_7CIHFBAFEW,train
wb_pants_straight_1500,wb_pants_straight_FHO54DTS2Z,train
wb_pants_straight_1500,wb_pants_straight_MY91TSWH6N,train
wb_pants_straight_1500,wb_pants_straight_CVGRWELE4W,train
wb_pants_straight_1500,wb_pants_straight_DCM9JU0TC7,train
wb_pants_straight_1500,wb_pants_straight_VRHCWUUE2A,train
wb_pants_straight_1500,wb_pants_straight_BPG6KRUCWT,train
wb_pants_straight_1500,wb_pants_straight_M8ZKPP4XDE,train
wb_pants_straight_1500,wb_pants_straight_NK6WFNAJNG,train
wb_pants_straight_1500,wb_pants_straight_EIJYV0LO92,train
wb_pants_straight_1500,wb_pants_straight_05BOFVIKWJ,train
wb_pants_straight_1500,wb_pants_straight_E4QBTVO6X6,train
wb_pants_straight_1500,wb_pants_straight_ZS926WH4GA,train
wb_pants_straight_1500,wb_pants_straight_CLC0U6NSS3,train
wb_pants_straight_1500,wb_pants_straight_ESG7AGPWDB,train
wb_pants_straight_1500,wb_pants_straight_AQ2V7WY8KL,train
wb_pants_straight_1500,wb_pants_straight_IAW9E4GPOQ,train
wb_pants_straight_1500,wb_pants_straight_5RYLC6T5R9,train
wb_pants_straight_1500,wb_pants_straight_5D2G1ZBQ63,train
wb_pants_straight_1500,wb_pants_straight_GCZPOFMVYV,train
wb_pants_straight_1500,wb_pants_straight_Z93FKYZ31C,train
wb_pants_straight_1500,wb_pants_straight_7RWEV0UQI0,train
wb_pants_straight_1500,wb_pants_straight_J4AGWE6KIV,train
wb_pants_straight_1500,wb_pants_straight_TAJHC8BOSS,train
wb_pants_straight_1500,wb_pants_straight_8FGME50W5Y,train
wb_pants_straight_1500,wb_pants_straight_HAO4DT0NPT,train
wb_pants_straight_1500,wb_pants_straight_LHW69LDZPF,train
wb_pants_straight_1500,wb_pants_straight_1ZOR9IX5NP,train
wb_pants_straight_1500,wb_pants_straight_XM2N8LZVXY,train
wb_pants_straight_1500,wb_pants_straight_LA5GQ5QEY8,train
wb_pants_straight_1500,wb_pants_straight_JM7JMPZ5Q2,train
wb_pants_straight_1500,wb_pants_straight_PJNEK7JWHQ,train
wb_pants_straight_1500,wb_pants_straight_D3UXUM1TGW,train
wb_pants_straight_1500,wb_pants_straight_ALVB61PNBK,train
wb_pants_straight_1500,wb_pants_straight_ALP3PHTAXN,train
wb_pants_straight_1500,wb_pants_straight_POSFAC1F62,train
wb_pants_straight_1500,wb_pants_straight_86DXCDHKU0,train
wb_pants_straight_1500,wb_pants_straight_JFQ3305XV3,train
wb_pants_straight_1500,wb_pants_straight_P75POGITCK,train
wb_pants_straight_1500,wb_pants_straight_WZS022KSRV,train
wb_pants_straight_1500,wb_pants_straight_2BSJCK8GHL,train
wb_pants_straight_1500,wb_pants_straight_HOWTSGEHJ4,train
wb_pants_straight_1500,wb_pants_straight_TOVZFOKSSH,train
wb_pants_straight_1500,wb_pants_straight_N0418WGNK3,train
wb_pants_straight_1500,wb_pants_straight_60M9BFEDOM,train
wb_pants_straight_1500,wb_pants_straight_DFP8433ALP,train
wb_pants_straight_1500,wb_pants_straight_9AKGAXHNXE,train
wb_pants_straight_1500,wb_pants_straight_50TSJFE5MQ,train
wb_pants_straight_1500,wb_pants_straight_LC91PIZ9X8,train
wb_pants_straight_1500,wb_pants_straight_HAKY4WALP7,train
wb_pants_straight_1500,wb_pants_straight_ZVRZHL1Y0U,train
wb_pants_straight_1500,wb_pants_straight_A5KSXN9K4X,train
wb_pants_straight_1500,wb_pants_straight_EVKO9YVUEF,train
wb_pants_straight_1500,wb_pants_straight_IRFXLARI1G,train
wb_pants_straight_1500,wb_pants_straight_3IFSV2SVRT,train
wb_pants_straight_1500,wb_pants_straight_POAK9GANLE,train
wb_pants_straight_1500,wb_pants_straight_4RFN7WUF69,train
wb_pants_straight_1500,wb_pants_straight_CKURUDJJE0,train
wb_pants_straight_1500,wb_pants_straight_GKASL3QF35,train
wb_pants_straight_1500,wb_pants_straight_13FSCN6LLP,train
wb_pants_straight_1500,wb_pants_straight_BES23R6W84,train
wb_pants_straight_1500,wb_pants_straight_5C4YAY5AIB,train
wb_pants_straight_1500,wb_pants_straight_LNMFBLCT2S,train
wb_pants_straight_1500,wb_pants_straight_DSTRCPVFEJ,train
wb_pants_straight_1500,wb_pants_straight_NVUVWOYJXH,train
wb_pants_straight_1500,wb_pants_straight_KP2S4GVMFY,train
wb_pants_straight_1500,wb_pants_straight_V0X4UZR4JT,train
wb_pants_straight_1500,wb_pants_straight_2RUQ9MLMPQ,train
wb_pants_straight_1500,wb_pants_straight_W2I9ZIPV7C,train
wb_pants_straight_1500,wb_pants_straight_07K75MKOTT,train
wb_pants_straight_1500,wb_pants_straight_276MEZPXBQ,train
wb_pants_straight_1500,wb_pants_straight_YWHFZSU9C4,train
wb_pants_straight_1500,wb_pants_straight_B249OEG9GG,train
wb_pants_straight_1500,wb_pants_straight_YM8SGHI2HM,train
wb_pants_straight_1500,wb_pants_straight_ZYNU96UUFR,train
wb_pants_straight_1500,wb_pants_straight_6JMRDTQDMJ,train
wb_pants_straight_1500,wb_pants_straight_ERX0S8WS4Q,train
wb_pants_straight_1500,wb_pants_straight_M12Y7HDNFK,train
wb_pants_straight_1500,wb_pants_straight_H870WUOMM4,train
wb_pants_straight_1500,wb_pants_straight_QN0CECEMHO,train
wb_pants_straight_1500,wb_pants_straight_SAE22OGFNL,train
wb_pants_straight_1500,wb_pants_straight_WJ90TI94GC,train
wb_pants_straight_1500,wb_pants_straight_XU83ZUJCUT,train
wb_pants_straight_1500,wb_pants_straight_QLH02CFBNH,train
wb_pants_straight_1500,wb_pants_straight_QPOGJ4HP2Q,train
wb_pants_straight_1500,wb_pants_straight_DY1BQNDHAA,train
wb_pants_straight_1500,wb_pants_straight_C43P0S43T5,train
wb_pants_straight_1500,wb_pants_straight_5419FMJT6E,train
wb_pants_straight_1500,wb_pants_straight_3WA5HNQE3H,train
wb_pants_straight_1500,wb_pants_straight_0577Q8K3YE,train
wb_pants_straight_1500,wb_pants_straight_1OSQZFYW8Y,train
wb_pants_straight_1500,wb_pants_straight_H4KP3GHM8L,train
wb_pants_straight_1500,wb_pants_straight_8DYYDIT4XW,train
wb_pants_straight_1500,wb_pants_straight_TMKQD4YH4E,train
wb_pants_straight_1500,wb_pants_straight_07JEQPP964,train
wb_pants_straight_1500,wb_pants_straight_K5X3IY2KG2,train
wb_pants_straight_1500,wb_pants_straight_T3SURUW1RR,train
wb_pants_straight_1500,wb_pants_straight_NKMCQ1EAPF,train
wb_pants_straight_1500,wb_pants_straight_XTKQDP2XF6,train
wb_pants_straight_1500,wb_pants_straight_O08NS7HW73,train
wb_pants_straight_1500,wb_pants_straight_OL3JJ7LUZZ,train
wb_pants_straight_1500,wb_pants_straight_F3QPZ1BWLT,train
wb_pants_straight_1500,wb_pants_straight_SJ345N98Y8,train
wb_pants_straight_1500,wb_pants_straight_OAC4R14M9U,train
wb_pants_straight_1500,wb_pants_straight_WE5V0Q5DUK,train
wb_pants_straight_1500,wb_pants_straight_VB2KLWBK02,train
wb_pants_straight_1500,wb_pants_straight_JL6ACPAIDW,train
wb_pants_straight_1500,wb_pants_straight_C89I69F555,train
wb_pants_straight_1500,wb_pants_straight_EWRHXC4BLF,train
wb_pants_straight_1500,wb_pants_straight_6J822AU48B,train
wb_pants_straight_1500,wb_pants_straight_OD998XGUVX,train
wb_pants_straight_1500,wb_pants_straight_VASIS9KM0H,train
wb_pants_straight_1500,wb_pants_straight_OEJQ2H2SZF,train
wb_pants_straight_1500,wb_pants_straight_OS62QX6BU8,train
wb_pants_straight_1500,wb_pants_straight_SXQ93TSV6K,train
wb_pants_straight_1500,wb_pants_straight_G3RWPCTSBY,train
wb_pants_straight_1500,wb_pants_straight_GJYGZAMGP3,train
wb_pants_straight_1500,wb_pants_straight_UDVOFKDIJQ,train
wb_pants_straight_1500,wb_pants_straight_6ZHHRJG5ZX,train
wb_pants_straight_1500,wb_pants_straight_O2IL06JD0J,train
wb_pants_straight_1500,wb_pants_straight_RCDD5EDSBD,train
wb_pants_straight_1500,wb_pants_straight_RD6Z5W5YS9,train
wb_pants_straight_1500,wb_pants_straight_TBBBR4R3LX,train
wb_pants_straight_1500,wb_pants_straight_1SCYHRLYJE,train
wb_pants_straight_1500,wb_pants_straight_H4QFDHKTYC,train
wb_pants_straight_1500,wb_pants_straight_2V0CRPCHZI,train
wb_pants_straight_1500,wb_pants_straight_79QQ9VKI62,train
wb_pants_straight_1500,wb_pants_straight_QII5GVTABI,train
wb_pants_straight_1500,wb_pants_straight_YH6HWPBG29,train
wb_pants_straight_1500,wb_pants_straight_W14AEXRIWG,train
wb_pants_straight_1500,wb_pants_straight_78EXI64JER,train
wb_pants_straight_1500,wb_pants_straight_BM5QTQT9XT,train
wb_pants_straight_1500,wb_pants_straight_X1341Q0G45,train
wb_pants_straight_1500,wb_pants_straight_KE5A79URQJ,train
wb_pants_straight_1500,wb_pants_straight_LYK69X1U41,train
wb_pants_straight_1500,wb_pants_straight_DXNZ7TAHQH,train
wb_pants_straight_1500,wb_pants_straight_N52Y8Z7OCZ,train
wb_pants_straight_1500,wb_pants_straight_1JEPIU3C0J,train
wb_pants_straight_1500,wb_pants_straight_ISJ7YT0NRE,train
wb_pants_straight_1500,wb_pants_straight_Y78KRU1IZR,train
wb_pants_straight_1500,wb_pants_straight_F329A5OULD,train
wb_pants_straight_1500,wb_pants_straight_ED4MYWG7DT,train
wb_pants_straight_1500,wb_pants_straight_AC2HWRX7UD,train
wb_pants_straight_1500,wb_pants_straight_5O3TXRSVII,train
wb_pants_straight_1500,wb_pants_straight_BLI2RF0YHV,train
wb_pants_straight_1500,wb_pants_straight_10YJU6QYJS,train
wb_pants_straight_1500,wb_pants_straight_4OIH6DPWDG,train
wb_pants_straight_1500,wb_pants_straight_TI48HWXPIU,train
wb_pants_straight_1500,wb_pants_straight_HN63PBGNLZ,train
wb_pants_straight_1500,wb_pants_straight_NEO4CE0N5Y,train
wb_pants_straight_1500,wb_pants_straight_21E6VRB2GN,train
wb_pants_straight_1500,wb_pants_straight_88EB81X6ZF,train
wb_pants_straight_1500,wb_pants_straight_L05F2D5Z0B,train
wb_pants_straight_1500,wb_pants_straight_9DDCJ580R3,train
wb_pants_straight_1500,wb_pants_straight_2NRLLVAIQL,train
wb_pants_straight_1500,wb_pants_straight_FTT0FK2910,train
wb_pants_straight_1500,wb_pants_straight_1FV52YPNQL,train
wb_pants_straight_1500,wb_pants_straight_ZTBXYSMI67,train
wb_pants_straight_1500,wb_pants_straight_147XBRW7CP,train
wb_pants_straight_1500,wb_pants_straight_ZGQYQ30AX2,train
wb_pants_straight_1500,wb_pants_straight_QK93O67E0O,train
wb_pants_straight_1500,wb_pants_straight_T82YQLSD4U,train
wb_pants_straight_1500,wb_pants_straight_LB1VYV8KY6,train
wb_pants_straight_1500,wb_pants_straight_18W6Q8S358,train
wb_pants_straight_1500,wb_pants_straight_PZYVTWABCO,train
wb_pants_straight_1500,wb_pants_straight_0XTJAHBXX8,train
wb_pants_straight_1500,wb_pants_straight_2YXXGBWBW0,train
wb_pants_straight_1500,wb_pants_straight_LDFGLFWDK6,train
wb_pants_straight_1500,wb_pants_straight_DDZVS7DGU2,train
wb_pants_straight_1500,wb_pants_straight_8ATQP8RS32,train
wb_pants_straight_1500,wb_pants_straight_5KRP0IMLGK,train
wb_pants_straight_1500,wb_pants_straight_PSOV928ZU7,train
wb_pants_straight_1500,wb_pants_straight_8T38ZAY9Z1,train
wb_pants_straight_1500,wb_pants_straight_U2DTVW1O9O,train
wb_pants_straight_1500,wb_pants_straight_Q3TVX1APHQ,train
wb_pants_straight_1500,wb_pants_straight_KUHT9A7GL7,train
wb_pants_straight_1500,wb_pants_straight_63ENBV9CMY,train
wb_pants_straight_1500,wb_pants_straight_A62X042T09,train
wb_pants_straight_1500,wb_pants_straight_BTM4VG4OZW,train
wb_pants_straight_1500,wb_pants_straight_VYSTINT0KU,train
wb_pants_straight_1500,wb_pants_straight_7ETGOG16UY,train
wb_pants_straight_1500,wb_pants_straight_TLDZFRJ5FA,train
wb_pants_straight_1500,wb_pants_straight_CDXRZAD9J9,train
wb_pants_straight_1500,wb_pants_straight_68L0H07JI6,train
wb_pants_straight_1500,wb_pants_straight_9FWYWC6CI8,train
wb_pants_straight_1500,wb_pants_straight_XYGADPQD8G,train
wb_pants_straight_1500,wb_pants_straight_2LWL5W07ZM,train
wb_pants_straight_1500,wb_pants_straight_Z2FS2S1P0Q,train
wb_pants_straight_1500,wb_pants_straight_Z02BOP6YJT,train
wb_pants_straight_1500,wb_pants_straight_SK6T8YC6P5,train
wb_pants_straight_1500,wb_pants_straight_8Z9E0610RT,train
wb_pants_straight_1500,wb_pants_straight_UGHQ151CHA,train
wb_pants_straight_1500,wb_pants_straight_NK57FNSGTP,train
wb_pants_straight_1500,wb_pants_straight_OAW1NDTZZK,train
wb_pants_straight_1500,wb_pants_straight_MIVB9AJZDS,train
wb_pants_straight_1500,wb_pants_straight_URG85IEKSH,train
wb_pants_straight_1500,wb_pants_straight_TTK74QZ5SE,train
wb_pants_straight_1500,wb_pants_straight_ATYQVO9THW,train
wb_pants_straight_1500,wb_pants_straight_G04EQQQ6XF,train
wb_pants_straight_1500,wb_pants_straight_85FZHJTXGZ,train
wb_pants_straight_1500,wb_pants_straight_27AJOKLTE4,train
wb_pants_straight_1500,wb_pants_straight_7K8AUCEG1T,train
wb_pants_straight_1500,wb_pants_straight_AZAY3L2NLG,train
wb_pants_straight_1500,wb_pants_straight_922OJJIJPU,train
wb_pants_straight_1500,wb_pants_straight_EFVRXR24DL,train
wb_pants_straight_1500,wb_pants_straight_P1J2TXPLYJ,train
wb_pants_straight_1500,wb_pants_straight_9JUI4ITWCG,train
wb_pants_straight_1500,wb_pants_straight_VRPJ2PIUC9,train
wb_pants_straight_1500,wb_pants_straight_WMCT35LBKZ,train
wb_pants_straight_1500,wb_pants_straight_ZL2249NOV9,train
wb_pants_straight_1500,wb_pants_straight_KSP3VBFUZQ,train
wb_pants_straight_1500,wb_pants_straight_NA36CH5I1G,train
wb_pants_straight_1500,wb_pants_straight_DWLLY3MU4R,train
wb_pants_straight_1500,wb_pants_straight_3ZSOKXOWZV,train
wb_pants_straight_1500,wb_pants_straight_VWXFGJI4A8,train
wb_pants_straight_1500,wb_pants_straight_G115LV51OJ,train
wb_pants_straight_1500,wb_pants_straight_YUZSRCUUWL,train
wb_pants_straight_1500,wb_pants_straight_Q0EZ8BMCRC,train
wb_pants_straight_1500,wb_pants_straight_1GDSX6FY1H,train
wb_pants_straight_1500,wb_pants_straight_Z4UGSDE288,train
wb_pants_straight_1500,wb_pants_straight_I1QVSEJLFS,train
wb_pants_straight_1500,wb_pants_straight_L97L4GZRMM,train
wb_pants_straight_1500,wb_pants_straight_IX4EDUDOX3,train
wb_pants_straight_1500,wb_pants_straight_S21UFQEHD0,train
wb_pants_straight_1500,wb_pants_straight_GQ9UJE02K0,train
wb_pants_straight_1500,wb_pants_straight_RCOBV588TO,train
wb_pants_straight_1500,wb_pants_straight_0HA35LX5WA,train
wb_pants_straight_1500,wb_pants_straight_R6X14Q6O3G,train
wb_pants_straight_1500,wb_pants_straight_E5WJ17RY8M,train
wb_pants_straight_1500,wb_pants_straight_3SS7KYJA9E,train
wb_pants_straight_1500,wb_pants_straight_AE6ORTQAW6,train
wb_pants_straight_1500,wb_pants_straight_ATNVI516NT,train
wb_pants_straight_1500,wb_pants_straight_3CJSK9JRG2,train
wb_pants_straight_1500,wb_pants_straight_64ZR2KGBHG,train
wb_pants_straight_1500,wb_pants_straight_LRDP0U652K,train
wb_pants_straight_1500,wb_pants_straight_SAMMYITEC8,train
wb_pants_straight_1500,wb_pants_straight_R5D6CWSU1A,train
wb_pants_straight_1500,wb_pants_straight_X8L0132123,train
wb_pants_straight_1500,wb_pants_straight_2BCLT3X3Q7,train
wb_pants_straight_1500,wb_pants_straight_PETCH89MD6,train
wb_pants_straight_1500,wb_pants_straight_IUQ1JJLCJL,train
wb_pants_straight_1500,wb_pants_straight_C85HSF321V,train
wb_pants_straight_1500,wb_pants_straight_4NYR0XA8C7,train
wb_pants_straight_1500,wb_pants_straight_CN3J04YSHA,train
wb_pants_straight_1500,wb_pants_straight_Y1KHETCSI4,train
wb_pants_straight_1500,wb_pants_straight_61DVRDMFMB,train
wb_pants_straight_1500,wb_pants_straight_29PKT434UY,train
wb_pants_straight_1500,wb_pants_straight_C233UYHX0T,train
wb_pants_straight_1500,wb_pants_straight_WZN4YBSBG0,train
wb_pants_straight_1500,wb_pants_straight_9UVOG468QC,train
wb_pants_straight_1500,wb_pants_straight_5582FL7TM0,train
wb_pants_straight_1500,wb_pants_straight_9WAEQXPA06,train
wb_pants_straight_1500,wb_pants_straight_66LFYUGWGA,train
wb_pants_straight_1500,wb_pants_straight_MBU8VJLU8B,train
wb_pants_straight_1500,wb_pants_straight_RBBWI7UQ3C,train
wb_pants_straight_1500,wb_pants_straight_O6T1BPVHRY,train
wb_pants_straight_1500,wb_pants_straight_XLHB4D5D1K,train
wb_pants_straight_1500,wb_pants_straight_OZ8WS4Y6TK,train
wb_pants_straight_1500,wb_pants_straight_FFK1KKQ9LX,train
wb_pants_straight_1500,wb_pants_straight_L46RZZ050F,train
wb_pants_straight_1500,wb_pants_straight_XSTL4WXI95,train
wb_pants_straight_1500,wb_pants_straight_LVKW7T5DG9,train
wb_pants_straight_1500,wb_pants_straight_YTD8QZHFDE,train
wb_pants_straight_1500,wb_pants_straight_S7VP0KELU0,train
wb_pants_straight_1500,wb_pants_straight_9U6PCS8W7P,train
wb_pants_straight_1500,wb_pants_straight_CN5DWHIEFM,train
wb_pants_straight_1500,wb_pants_straight_X2NHSW8VCG,train
wb_pants_straight_1500,wb_pants_straight_VBREF0MDYY,train
wb_pants_straight_1500,wb_pants_straight_GLWNM1OQYH,train
wb_pants_straight_1500,wb_pants_straight_0XS73SEKP3,train
wb_pants_straight_1500,wb_pants_straight_VPBUDG8GEY,train
wb_pants_straight_1500,wb_pants_straight_X74OUN6USX,train
wb_pants_straight_1500,wb_pants_straight_MGMF987GZ4,train
wb_pants_straight_1500,wb_pants_straight_FFV03Z0AH7,train
wb_pants_straight_1500,wb_pants_straight_GW01XGTASH,train
wb_pants_straight_1500,wb_pants_straight_VE4KBH3IOG,train
wb_pants_straight_1500,wb_pants_straight_FWBUU40CTB,train
wb_pants_straight_1500,wb_pants_straight_U5BD44RGA5,train
wb_pants_straight_1500,wb_pants_straight_M9PTZXYUDG,train
wb_pants_straight_1500,wb_pants_straight_3EIL3SAKPB,train
wb_pants_straight_1500,wb_pants_straight_S8OFE4DTHS,train
wb_pants_straight_1500,wb_pants_straight_7ILLRZU2WY,train
wb_pants_straight_1500,wb_pants_straight_TQMC43JOE3,train
wb_pants_straight_1500,wb_pants_straight_MPVWEK3UT7,train
wb_pants_straight_1500,wb_pants_straight_LJ1BVH59JE,train
wb_pants_straight_1500,wb_pants_straight_FOKKHKMZMH,train
wb_pants_straight_1500,wb_pants_straight_2XOZFGACCF,train
wb_pants_straight_1500,wb_pants_straight_22PBBZ6TK6,train
wb_pants_straight_1500,wb_pants_straight_6FAU858CDC,train
wb_pants_straight_1500,wb_pants_straight_YJVZPFAIL8,train
wb_pants_straight_1500,wb_pants_straight_HKECWY2JAM,train
wb_pants_straight_1500,wb_pants_straight_RP4QU10B4Y,train
wb_pants_straight_1500,wb_pants_straight_NPQKV7WV3B,train
wb_pants_straight_1500,wb_pants_straight_8ZN7HGR8ON,train
wb_pants_straight_1500,wb_pants_straight_G2EMB8P8EG,train
wb_pants_straight_1500,wb_pants_straight_W0HRH8JYAT,train
wb_pants_straight_1500,wb_pants_straight_3WJT3XVG4T,train
wb_pants_straight_1500,wb_pants_straight_ETFOZ0JVLN,train
wb_pants_straight_1500,wb_pants_straight_01PA66TRDF,train
wb_pants_straight_1500,wb_pants_straight_IXI2HZ12R4,train
wb_pants_straight_1500,wb_pants_straight_QWLNZLJ5XV,train
wb_pants_straight_1500,wb_pants_straight_FYS796VM0B,train
wb_pants_straight_1500,wb_pants_straight_OKQX4GA6X7,train
wb_pants_straight_1500,wb_pants_straight_4019FXS4L7,train
wb_pants_straight_1500,wb_pants_straight_CHAEOR51CU,train
wb_pants_straight_1500,wb_pants_straight_7NGTTJNXI4,train
wb_pants_straight_1500,wb_pants_straight_Z3UGQAWD53,train
wb_pants_straight_1500,wb_pants_straight_MBX2YRIGPK,train
wb_pants_straight_1500,wb_pants_straight_EMOPO8F1U1,train
wb_pants_straight_1500,wb_pants_straight_4TY2KIJB58,train
wb_pants_straight_1500,wb_pants_straight_7TQN10FR00,train
wb_pants_straight_1500,wb_pants_straight_RDU1OOYWCL,train
wb_pants_straight_1500,wb_pants_straight_I4O60SYS3W,train
wb_pants_straight_1500,wb_pants_straight_0U8LVR22PV,train
wb_pants_straight_1500,wb_pants_straight_NVISZ2715P,train
wb_pants_straight_1500,wb_pants_straight_L0NRWZBEHT,train
wb_pants_straight_1500,wb_pants_straight_LDN0P5WG2Y,train
wb_pants_straight_1500,wb_pants_straight_14C4TKOAV4,train
wb_pants_straight_1500,wb_pants_straight_2MWA2F5ZT1,train
wb_pants_straight_1500,wb_pants_straight_4VHTM1A72Z,train
wb_pants_straight_1500,wb_pants_straight_UCWQ4JYMBX,train
wb_pants_straight_1500,wb_pants_straight_YYHD944IJL,train
wb_pants_straight_1500,wb_pants_straight_A16CNHQKX6,train
wb_pants_straight_1500,wb_pants_straight_C38IATPMD7,train
wb_pants_straight_1500,wb_pants_straight_X63VP36AVO,train
wb_pants_straight_1500,wb_pants_straight_C3USPA770I,train
wb_pants_straight_1500,wb_pants_straight_L6MOGEMTT9,train
wb_pants_straight_1500,wb_pants_straight_8XESYMO8SF,train
wb_pants_straight_1500,wb_pants_straight_UDJRSVY27W,train
wb_pants_straight_1500,wb_pants_straight_QHRW6GHVU5,train
wb_pants_straight_1500,wb_pants_straight_STN21KXGYN,train
wb_pants_straight_1500,wb_pants_straight_E2CXM7CA9M,train
wb_pants_straight_1500,wb_pants_straight_FDNTAAKABK,train
wb_pants_straight_1500,wb_pants_straight_XCU4K502E4,train
wb_pants_straight_1500,wb_pants_straight_SEHT5VO9AJ,train
wb_pants_straight_1500,wb_pants_straight_6J6J5LYPSI,train
wb_pants_straight_1500,wb_pants_straight_6DT321V7AJ,train
wb_pants_straight_1500,wb_pants_straight_EDC229KB3Z,train
wb_pants_straight_1500,wb_pants_straight_SWVDH870G5,train
wb_pants_straight_1500,wb_pants_straight_M0XRS3YN1F,train
wb_pants_straight_1500,wb_pants_straight_NTDX6KTR9A,train
wb_pants_straight_1500,wb_pants_straight_RZRUSZ1NEB,train
wb_pants_straight_1500,wb_pants_straight_XMU5F4O7PE,train
wb_pants_straight_1500,wb_pants_straight_OCI1NXU0K6,train
wb_pants_straight_1500,wb_pants_straight_K14UCYJT3D,train
wb_pants_straight_1500,wb_pants_straight_KXALB903WH,train
wb_pants_straight_1500,wb_pants_straight_KTYC4E1O6N,train
wb_pants_straight_1500,wb_pants_straight_MI2OEMT0J3,train
wb_pants_straight_1500,wb_pants_straight_XIT0O6ZLUC,train
wb_pants_straight_1500,wb_pants_straight_J87SF34J02,train
wb_pants_straight_1500,wb_pants_straight_0XU5MAH93Q,train
wb_pants_straight_1500,wb_pants_straight_01BRV8KIR3,train
wb_pants_straight_1500,wb_pants_straight_7ZJDN0SWHW,train
wb_pants_straight_1500,wb_pants_straight_UUPJHINUAI,train
wb_pants_straight_1500,wb_pants_straight_X6XFQPGL4A,train
wb_pants_straight_1500,wb_pants_straight_YECDA1LWT5,train
wb_pants_straight_1500,wb_pants_straight_WQA4H62RR3,train
wb_pants_straight_1500,wb_pants_straight_0O0H8LLLHR,train
wb_pants_straight_1500,wb_pants_straight_SA9W2PCKDK,train
wb_pants_straight_1500,wb_pants_straight_10R2WQFC03,train
wb_pants_straight_1500,wb_pants_straight_V6HXFFXQJR,train
wb_pants_straight_1500,wb_pants_straight_A86ODAYB9V,train
wb_pants_straight_1500,wb_pants_straight_1WWTFUSVSG,train
wb_pants_straight_1500,wb_pants_straight_SAQ9FV8MLK,train
wb_pants_straight_1500,wb_pants_straight_AFQSVOOB23,train
wb_pants_straight_1500,wb_pants_straight_2DMBIGIONK,train
wb_pants_straight_1500,wb_pants_straight_0MVSW8Z887,train
wb_pants_straight_1500,wb_pants_straight_QXL2VNIR4B,train
wb_pants_straight_1500,wb_pants_straight_C5C603XL08,train
wb_pants_straight_1500,wb_pants_straight_24TJY95TCR,train
wb_pants_straight_1500,wb_pants_straight_BZIHXUR38P,train
wb_pants_straight_1500,wb_pants_straight_FA8B196K2P,train
wb_pants_straight_1500,wb_pants_straight_33W7AE1XAQ,train
wb_pants_straight_1500,wb_pants_straight_4DSYTN2MFT,train
wb_pants_straight_1500,wb_pants_straight_GBI7P5G9R1,train
wb_pants_straight_1500,wb_pants_straight_75YQZHFTSL,train
wb_pants_straight_1500,wb_pants_straight_OIEN9K4AWE,train
wb_pants_straight_1500,wb_pants_straight_6FYFFZ6I9S,train
wb_pants_straight_1500,wb_pants_straight_F6DSJA8L0R,train
wb_pants_straight_1500,wb_pants_straight_UN3KJ0N4DF,train
wb_pants_straight_1500,wb_pants_straight_KFEJXZPWR5,train
wb_pants_straight_1500,wb_pants_straight_JFH3Z0NZUM,train
wb_pants_straight_1500,wb_pants_straight_A9RO0HAZKV,train
wb_pants_straight_1500,wb_pants_straight_J3VA44KWLQ,train
wb_pants_straight_1500,wb_pants_straight_LGI8A9LMBA,train
wb_pants_straight_1500,wb_pants_straight_8EX2SRHSF4,train
wb_pants_straight_1500,wb_pants_straight_B428T6ZEGF,train
wb_pants_straight_1500,wb_pants_straight_J7J6PHYFJK,train
wb_pants_straight_1500,wb_pants_straight_FGGYQ014GT,train
wb_pants_straight_1500,wb_pants_straight_274YP0RM7B,train
wb_pants_straight_1500,wb_pants_straight_H1SP8P6164,train
wb_pants_straight_1500,wb_pants_straight_AY3WB1GH3W,train
wb_pants_straight_1500,wb_pants_straight_PSUHMNI6X2,train
wb_pants_straight_1500,wb_pants_straight_OCFGESU55U,train
wb_pants_straight_1500,wb_pants_straight_4HHLUL38IY,train
wb_pants_straight_1500,wb_pants_straight_US6SP79KCK,train
wb_pants_straight_1500,wb_pants_straight_S00V9GQBH0,train
wb_pants_straight_1500,wb_pants_straight_ELKX08LNQ1,train
wb_pants_straight_1500,wb_pants_straight_8GYSDWZQK4,train
wb_pants_straight_1500,wb_pants_straight_FCXK0VVSVC,train
wb_pants_straight_1500,wb_pants_straight_RQL4NCCKZV,train
wb_pants_straight_1500,wb_pants_straight_CQB2ZVMSHY,train
wb_pants_straight_1500,wb_pants_straight_1DDRK0EQ4H,train
wb_pants_straight_1500,wb_pants_straight_VR4I5OY0TT,train
wb_pants_straight_1500,wb_pants_straight_YPK63ZQALK,train
wb_pants_straight_1500,wb_pants_straight_XXRKVSYGUJ,train
wb_pants_straight_1500,wb_pants_straight_H2AEB1NUHD,train
wb_pants_straight_1500,wb_pants_straight_6ZHOV0OHOV,train
wb_pants_straight_1500,wb_pants_straight_IEW40HKWO7,train
wb_pants_straight_1500,wb_pants_straight_4KX1DR0DCO,train
wb_pants_straight_1500,wb_pants_straight_7TVDWJ3HOY,train
wb_pants_straight_1500,wb_pants_straight_KZIBENHT1V,train
wb_pants_straight_1500,wb_pants_straight_KCG89B730R,train
wb_pants_straight_1500,wb_pants_straight_Y1DM0J5VV7,train
wb_pants_straight_1500,wb_pants_straight_JMB7N9GK9D,train
wb_pants_straight_1500,wb_pants_straight_QEZD2X775H,train
wb_pants_straight_1500,wb_pants_straight_S6WBCKC1YB,train
